SourceID,uri,SourceAgency,SourceDataset,SourceFeatureURL,FeatureType,Latitude,Longitude,ReachCode,Measure,GNIS_NAME,ReachSMDate,AddressDate,Catchment,HU,OnNetwork,HydroAddressID,GNIS_NAME,GNIS_ID,SnapTolerance,SnapDistance,InSnapTolerance,QCTolerance,InQCTolerance,QCApproved,NHDPv2ReachCode,NHDPv2Measure,ObjectId,x,y
GA00889,https://geoconnex.us/iow/demo/GA00889,,,,,33.02555,-82.08889,3060201000024,20.467,Rocky Creek,3/13/12 0:00,3/1/22 1:27,0,,1,33a05d90-045d-402d-8390-8a8930f3b8be,Rocky Creek,,250,39.6081,1,250,1,1,3.0602E+12,0,1179,-82.08893618,33.02585168
GA02668,https://geoconnex.us/iow/demo/GA02668,,,,,32.71056,-81.96445,3060202000382,0,UNKNOWN,,,,,0,,UNKNOWN,,0,0,0,0,0,0,3.0602E+12,0,1180,-81.964444,32.710556
GA03068,https://geoconnex.us/iow/demo/GA03068,,,,,32.22083,-81.80333,3060203011845,41.14457,Lotts Creek,3/13/12 0:00,3/1/22 1:26,0,,1,b7c67ca4-5041-4d05-bbd5-b3831d648ed5,Lotts Creek,,250,4.40126,1,250,1,1,3.0602E+12,0,1181,-81.80329482,32.22082432
GA07128,https://geoconnex.us/iow/demo/GA07128,,,,,33.53667,-83.22833,3070101000180,76.75838,Richland Creek,2/28/12 0:00,3/1/22 1:27,0,,1,e9a20259-6995-4107-9e80-09c56887dc65,Richland Creek,,250,167.451,1,250,1,1,3.0701E+12,0,1182,-83.22685458,33.53643568
GA00974,https://geoconnex.us/iow/demo/GA00974,,,,,34.15083,-83.65334,3070101000343,32.65861,Middle Oconee River,2/28/12 0:00,3/1/22 1:27,0,,1,2916a948-9fe1-4449-84bd-00a539cfbc0a,Middle Oconee River,,250,17.2946,1,250,1,1,3.0701E+12,0,1183,-83.65318451,34.1508708
GA06985,https://geoconnex.us/iow/demo/GA06985,,,,,32.85953,-83.23939,3070102000508,0,NA,,,,,0,,NA,,0,0,0,0,0,0,3.0701E+12,0,1184,-83.239389,32.859528
GA04695,https://geoconnex.us/iow/demo/GA04695,,,,,32.85947,-83.20842,3070102004720,17.3121,Commissioner Creek,3/13/12 0:00,3/1/22 1:26,0,,1,fdac1991-1234-40a9-87b3-b991901d36f8,Commissioner Creek,,250,143.21,1,250,1,1,3.0701E+12,0,1185,-83.20733325,32.86005428
GA05676,https://geoconnex.us/iow/demo/GA05676,,,,,32.51194,-83.18,3070102000723,0,CROOKED CREEK,,,,,0,,CROOKED CREEK,,0,0,0,0,0,0,3.0701E+12,0,1186,-83.18,32.511944
GA05949,https://geoconnex.us/iow/demo/GA05949,,,,,33.485,-84.02917,3070103000454,0,NA,,,,,0,,NA,,0,0,0,0,0,0,3.0701E+12,0,1187,-84.029167,33.485
GA07038,https://geoconnex.us/iow/demo/GA07038,,,,,33.48717,-84.03547,3070103000454,33.1889,Walnut Creek,1/30/13 16:45,3/1/22 1:27,0,,1,52733aed-f90f-40dc-b300-26991fcca318,Walnut Creek,,250,211.791,1,250,1,1,3.0701E+12,0,1188,-84.0347295,33.48862791
GA07200,https://geoconnex.us/iow/demo/GA07200,,,,,33.37667,-83.97278,3070103019311,98.87386,Tussahaw Creek,2/28/12 0:00,3/1/22 1:26,0,,1,cc12e5c3-c4e9-4352-9774-055fc71d47f0,Tussahaw Creek,,250,5.54126,1,250,1,1,3.0701E+12,0,1189,-83.97277596,33.37662857
GA04533,https://geoconnex.us/iow/demo/GA04533,,,,,33.51801,-84.27919,3070103001105,95.60425,Rum Creek,2/28/12 0:00,3/1/22 1:26,0,,1,5df82739-3a6d-46a9-bb11-73575a7a4e0f,Rum Creek,,250,141.089,1,250,1,1,3.0701E+12,0,1190,-84.27794518,33.51820868
GA04627,https://geoconnex.us/iow/demo/GA04627,,,,,33.51111,-84.25833,3070103007861,3.414589,,2/28/12 0:00,3/1/22 1:27,0,,1,58bd8650-5302-4540-8c4a-60eb93e597d8,,,250,11.1888,1,250,1,1,3.0701E+12,0,1191,-84.25824464,33.51107106
GA07034,https://geoconnex.us/iow/demo/GA07034,,,,,33.51842,-84.2272,3070103007852,75.037,,2/28/12 0:00,3/1/22 1:27,0,,1,d52f4d5c-d834-4895-9470-e4cb40da1ec1,,,250,29.5453,1,250,1,1,3.0701E+12,0,1192,-84.22745918,33.51842621
GA00201,https://geoconnex.us/iow/demo/GA00201,,,,,32.81994,-83.77058,3070103000737,99.5967,Tobesofkee Creek,2/28/12 0:00,3/1/22 1:27,0,,1,84d697b0-3677-48c0-b319-3f43327dfe84,Tobesofkee Creek,,250,13.3794,1,250,1,1,3.0701E+12,0,1193,-83.77069955,32.81995044
GA00850,https://geoconnex.us/iow/demo/GA00850,,,,,31.98656,-84.58683,3130007002973,99.54686,Bear Creek,3/14/12 0:00,3/1/22 1:27,0,,1,0d263d4a-fc2d-4d08-9b0b-445e370a9493,Bear Creek,,250,15.0225,1,250,1,1,3.0701E+12,0,1194,-84.58670351,31.98658823
FL00145,https://geoconnex.us/iow/demo/FL00145,,,,,29.07964,-81.88227,3080102005786,7.600223,Ocklawaha River,3/12/14 16:03,3/1/22 1:27,0,,1,22b1988e-5c1a-422a-a00e-79625f283ce2,Ocklawaha River,,250,1.57668,1,250,1,1,3.0801E+12,0,1195,-81.88228391,29.07963516
FL00707,https://geoconnex.us/iow/demo/FL00707,,,,,28.64356,-81.87245,3080102027598,0.5377575,Palatlakaha River,5/18/20 13:10,3/1/22 1:27,0,,1,1bd175d9-d512-4745-9eb7-beb1407cb71f,Palatlakaha River,,250,2.01154,1,250,1,1,3.0801E+12,0,1196,-81.87243502,28.6435616
FL00159,https://geoconnex.us/iow/demo/FL00159,,,,,29.64,-81.62,3080103002524,89.23209,Saint Johns River,10/23/19 10:30,3/1/22 1:27,0,,1,5387c0ef-0afc-4326-a44d-568e6293f119,Saint Johns River,,250,210.507,1,250,1,1,3.0801E+12,68.15988,1197,-81.62178414,29.63944691
FL00267,https://geoconnex.us/iow/demo/FL00267,,,,,28.1767,-81.23415,3090101013806,77.69628,,3/13/12 0:00,3/1/22 1:27,0,,1,0f82c4ac-4b70-4080-b81b-4702d7649c8a,,,250,2.50489,1,250,1,1,3.0901E+12,0,1198,-81.23414099,28.17668222
FL00271,https://geoconnex.us/iow/demo/FL00271,,,,,27.80353,-81.19741,3090101038914,0,KISSIMMEE RIVER (C-38),,,,,0,,KISSIMMEE RIVER (C-38),,0,0,0,0,0,0,3.0901E+12,0,1199,-81.197414,27.803531
GA03499,https://geoconnex.us/iow/demo/GA03499,,,,,31.655,-83.24722,3110202000386,93.14353,,3/14/12 0:00,3/1/22 1:27,0,,1,ccd3c290-bcdb-4704-bce0-aa3b3fc7d76a,,,250,54.424,1,250,1,1,3.1102E+12,0,1200,-83.24673318,31.65499235
GA04119,https://geoconnex.us/iow/demo/GA04119,,,,,31.32417,-83.51667,3110204000320,98.72893,Arnold Creek,3/14/12 0:00,3/1/22 1:27,0,,1,d4ed9854-4b00-4f83-8778-2bc437c8c826,Arnold Creek,,250,36.3196,1,250,1,1,3.1102E+12,0,1201,-83.51695574,31.32403723
GA08175,https://geoconnex.us/iow/demo/GA08175,,,,,30.93403,-84.10214,3120002000230,18.38433,West Branch Barnetts Creek,3/14/12 0:00,3/1/22 1:27,0,,1,55d87888-0c98-47ce-b235-65e3d90fcca1,West Branch Barnetts Creek,,250,102.514,1,250,1,1,3.12E+12,0,1202,-84.10222468,30.93481448
GA00824,https://geoconnex.us/iow/demo/GA00824,,,,,34.1491,-84.05392,3130001005036,100,,2/29/12 0:00,3/1/22 1:27,0,,1,fea9c1af-91c5-47b9-8381-62268099ed54,,,250,93.0491,1,250,1,1,3.13E+12,0,1203,-84.05414058,34.14843168
GA05334,https://geoconnex.us/iow/demo/GA05334,,,,,33.60714,-84.78756,3130002006392,97.68739,Dog River,3/14/12 0:00,3/1/22 1:27,0,,1,82bab9fb-1ee4-4fc8-8f7b-50f366adeb35,Dog River,,250,72.3136,1,250,1,1,3.13E+12,1.17544,1204,-84.78790654,33.60668351
GA04248,https://geoconnex.us/iow/demo/GA04248,,,,,33.63625,-84.76558,3130002017005,1.141431,Bear Creek,3/14/12 0:00,3/1/22 1:27,0,,1,238fa675-be6d-45fe-81bb-409d775c24f8,Bear Creek,,250,4.3024,1,250,1,1,3.13E+12,1.93858,1205,-84.76558776,33.63621807
GA02407,https://geoconnex.us/iow/demo/GA02407,,,,,33.83194,-84.66805,3130002001467,0,POWDER SPRINGS CREEK,,,,,0,,POWDER SPRINGS CREEK,,0,0,0,0,0,0,3.13E+12,0,1206,-84.668056,33.831944
GA00837,https://geoconnex.us/iow/demo/GA00837,,,,,32.51555,-84.99957,3130003015891,99.6677,Chattahoochee River,3/23/17 9:33,3/1/22 1:27,0,,1,67975ed6-f027-49e3-bd03-5f54c3be193a,Chattahoochee River,,250,1.74016,1,250,1,1,3.13E+12,0,1207,-84.99955068,32.51554471
GA00830,https://geoconnex.us/iow/demo/GA00830,,,,,32.6584,-85.09919,3130002004964,0,Chattahoochee River,,,,,0,,Chattahoochee River,,0,0,0,0,0,0,3.13E+12,0,1208,-85.099191,32.658403
GA04761,https://geoconnex.us/iow/demo/GA04761,,,,,32.02764,-84.81408,3130003011707,14.92155,,3/14/12 0:00,3/1/22 1:27,0,,1,12ed7ec9-a7b2-44f0-a298-68b51ec981b6,,,250,9.43446,1,250,1,1,3.13E+12,0,1209,-84.81413474,32.02758209
FL00435,https://geoconnex.us/iow/demo/FL00435,,,,,30.70861,-84.86406,3130011004909,46.8521,Apalachicola River,2/29/12 0:00,3/1/22 1:27,0,,1,1f04e9d4-cb17-4b88-b90c-78fbf8060473,Apalachicola River,,250,35.1808,1,250,1,1,3.13E+12,0,1210,-84.86376392,30.70870866
OH01601,https://geoconnex.us/iow/demo/OH01601,,,,,38.925,-82.125,5030202000021,0,OHIO RIVER - OFFSTREAM,,,,,0,,OHIO RIVER - OFFSTREAM,,0,0,0,0,0,0,5.0302E+12,0,1211,-82.125,38.925
UT00238,https://geoconnex.us/iow/demo/UT00238,,,,,37.72683,-112.6274,16030001000261,76.21925,Panguitch Creek,1/21/12 0:00,3/1/22 1:32,0,,1,6d2f00f8-dc50-45cb-85aa-91bf6c678266,Panguitch Creek,,250,14.104,1,250,1,1,1.603E+13,0,1212,-112.6273633,37.72674329
OH00695,https://geoconnex.us/iow/demo/OH00695,,,,,39.53667,-81.72166,5040004000140,16.29415,Muskingum River,3/3/12 0:00,3/1/22 1:29,0,,1,8667bbac-cc5f-4b37-9058-24f45200dfdb,Muskingum River,,250,29.0947,1,250,1,1,5.04E+12,0,1213,-81.72189531,39.53656901
UT00644,https://geoconnex.us/iow/demo/UT00644,,,,,38.78684,-112.0841,16030003000543,0,COTTONWOOD WASH,,,,,0,,COTTONWOOD WASH,,0,0,0,0,0,0,1.603E+13,0,1214,-112.0840952,38.78683674
OH03030,https://geoconnex.us/iow/demo/OH03030,,,,,38.63945,-83.685,5090201000087,16.09141,UNNAMED TRIBUTARY TO THREE MILE CREEK,,,,,0,,UNNAMED TRIBUTARY TO THREE MILE CREEK,,0,0,0,0,0,0,5.0902E+12,16.09141,1215,-83.685,38.63944444
UT00269,https://geoconnex.us/iow/demo/UT00269,,,,,39.1235,-112.0541,16030005012633,0,ROUND VALLEY CREEK,,,,,0,,ROUND VALLEY CREEK,,0,0,0,0,0,0,1.603E+13,0,1216,-112.0541008,39.12350341
OH03183,https://geoconnex.us/iow/demo/OH03183,,,,,38.63389,-83.68333,5090201000087,16.09141,OHIO RIVER - OFF STREAM,,,,,0,,OHIO RIVER - OFF STREAM,,0,0,0,0,0,0,5.0902E+12,16.09141,1217,-83.68333333,38.63388889
UT00298,https://geoconnex.us/iow/demo/UT00298,,,,,38.29871,-112.4215,16030007000074,0,BEAVER RIVER,,,,,0,,BEAVER RIVER,,0,0,0,0,0,0,1.603E+13,0,1218,-112.4215341,38.29871047
OH01393,https://geoconnex.us/iow/demo/OH01393,,,,,38.87667,-84.22833,5090201000945,3.58403,OHIO RIVER - OFFSTREAM,,,,,0,,OHIO RIVER - OFFSTREAM,,0,0,0,0,0,0,5.0902E+12,3.58403,1219,-84.22833333,38.87666667
NV10798,https://geoconnex.us/iow/demo/NV10798,,,,,40.6904,-117.1844,16040105005205,86.15324,Trout Creek,3/16/12 0:00,3/1/22 1:32,0,,1,a6644725-dcab-4b0e-b572-ce2d07c6f7d5,Trout Creek,,250,2.73721,1,250,1,1,1.60401E+13,0,1220,-117.1843757,40.69040285
NV10626,https://geoconnex.us/iow/demo/NV10626,,,,,40.749,-116.518,16040105002998,0,HUMBOLDT RIVER-OS,,,,,0,,HUMBOLDT RIVER-OS,,0,0,0,0,0,0,1.60401E+13,0,1221,-116.518,40.749
CA10162,https://geoconnex.us/iow/demo/CA10162,,,,,39.1671,-120.144,16050101008467,3.11308,Truckee River,8/26/21 10:23,3/1/22 1:32,0,,1,0ef31bf5-dc2c-4e7a-aa33-05af20158096,Truckee River,,250,3.37312,1,250,1,1,1.60501E+13,0,1222,-120.1440237,39.16711468
NV10624,https://geoconnex.us/iow/demo/NV10624,,,,,39.11131,-119.7543,16050201001216,76.75368,Clear Creek,6/2/16 15:10,3/1/22 1:32,0,,1,c790ae08-38d8-46ae-a280-4f8da6c269da,Clear Creek,,250,46.4902,1,250,1,1,1.60502E+13,0,1223,-119.7543794,39.11098924
NV10101,https://geoconnex.us/iow/demo/NV10101,,,,,38.54555,-118.7127,16050304001074,71.77731,Cat Creek,1/17/12 0:00,3/1/22 1:32,0,,1,32c1786b-f8d8-4b0f-9e79-9d68f8b44600,Cat Creek,,250,11.5075,1,250,1,1,1.60503E+13,0,1224,-118.7126348,38.54549451
ID00059,https://geoconnex.us/iow/demo/ID00059,,,,,42.5874,-111.7283,16010202001562,59.08878,Bear River,3/9/21 8:46,3/1/22 1:32,0,,1,6923ab9b-2780-402c-922f-59b5dac13e68,Bear River,,250,22.6017,1,250,1,1,1.60102E+13,0,1225,-111.7281088,42.58734962
UT00664,https://geoconnex.us/iow/demo/UT00664,,,,,40.73019,-111.5624,16020102000638,0,THREE MILE CANYON,,,,,0,,THREE MILE CANYON,,0,0,0,0,0,0,1.60201E+13,0,1226,-111.5624246,40.73018613
UT00312,https://geoconnex.us/iow/demo/UT00312,,,,,39.99017,-112.3841,16020304002529,17.68967,,2/20/12 0:00,3/1/22 1:32,0,,1,50b48b1c-c7a7-44b5-ae12-a7a15820137d,,,250,167.759,1,250,1,1,1.60203E+13,0,1227,-112.3834157,39.98915128
UT00507,https://geoconnex.us/iow/demo/UT00507,,,,,39.54685,-111.3924,16030004000060,0,PLEASANT CREEK,,,,,0,,PLEASANT CREEK,,0,0,0,0,0,0,1.603E+13,0,1228,-111.3924065,39.54684774
CA01106,https://geoconnex.us/iow/demo/CA01106,,,,,38.9155,-119.9653,16050101000054,13.20301,Heavenly Valley Creek,6/15/18 10:51,3/1/22 1:32,0,,1,23ee58fa-7415-4971-bb0f-0f5937aaa85f,Heavenly Valley Creek,,250,223.274,1,250,1,1,1.60501E+13,0,1229,-119.9659915,38.91696488
NV10683,https://geoconnex.us/iow/demo/NV10683,,,,,38.96626,-119.936,16050101000441,42.09401,Edgewood Creek,2/20/12 0:00,3/1/22 1:32,0,,1,1fc2181d-5316-4167-89cb-fa759b58e7a3,Edgewood Creek,,250,24.7873,1,250,1,1,1.60501E+13,36.50905,1230,-119.9359829,38.96609079
NV10121,https://geoconnex.us/iow/demo/NV10121,,,,,39.5859,-119.4481,16050102012492,96.67153,Truckee River,4/14/21 14:35,3/1/22 1:32,0,,1,c4ad7b4f-d163-4f37-817f-c0ccd0ea2fdf,Truckee River,,250,1.87714,1,250,1,1,1.60501E+13,0,1231,-119.4480996,39.58588701
NV10623,https://geoconnex.us/iow/demo/NV10623,,,,,39.16328,-119.7264,16050201003495,51.41557,,10/10/20 18:15,3/1/22 1:32,0,,1,b9b5b3e3-6436-4eda-b4ed-726096fad927,,,250,173.866,1,250,1,1,1.60502E+13,0,1232,-119.7272123,39.16430472
UT00377,https://geoconnex.us/iow/demo/UT00377,,,,,41.6271,-111.6783,16010203000070,49.35634,Blacksmith Fork,9/2/14 13:56,3/1/22 1:32,0,,1,0e2e1f98-d7b3-4c66-918f-ecfddc75d62e,Blacksmith Fork,,250,22.5844,1,250,1,1,1.60102E+13,0,1233,-111.6782585,41.62695156
UT21471,https://geoconnex.us/iow/demo/UT21471,,,,,40.74008,-112.0835,16020204000196,36.00281,,8/4/16 15:33,3/1/22 1:32,0,,1,defb5c9c-cae4-40ae-8b3c-810197810bdc,,,250,104.616,1,250,1,1,1.60202E+13,0,1234,-112.0842415,40.74046339
MT00652,https://geoconnex.us/iow/demo/MT00652,,,,,48.41029,-115.3143,17010101211824,94.3143,Kootenai River,1/17/12 0:00,3/1/22 1:32,0,,1,0e04fb1c-b9ed-43bc-a40b-e129afd3c7c0,Kootenai River,,250,14.8206,1,250,1,1,1.70101E+13,93.34245,1235,-115.3143891,48.41032134
MT01379,https://geoconnex.us/iow/demo/MT01379,,,,,46.6342,-112.9851,17010201000757,59.25825,Hoover Creek,1/17/12 0:00,3/1/22 1:32,0,,1,ebfc6c5f-aef6-414e-b31d-bf710e0bce4e,Hoover Creek,,250,20.1944,1,250,1,1,1.70102E+13,0,1236,-112.9849377,46.63414439
MT00017,https://geoconnex.us/iow/demo/MT00017,,,,,46.8024,-112.8107,17010203008536,4.931995,Nevada Creek,1/17/12 0:00,3/1/22 1:32,0,,1,47f5e09f-82b4-4589-9ffc-cf6f06b4b0d2,Nevada Creek,,250,51.1422,1,250,1,1,1.70102E+13,0,1237,-112.8102982,46.80255249
MT03858,https://geoconnex.us/iow/demo/MT03858,,,,,46.1094,-114.1064,17010205000824,82.88187,Little Sleeping Child Creek,9/27/16 16:20,3/1/22 1:32,0,,1,11997d87-1fb5-43c5-a153-3de54e88ef1a,Little Sleeping Child Creek,,250,19.7899,1,250,1,1,1.70102E+13,0,1238,-114.1065508,46.10933473
MT03826,https://geoconnex.us/iow/demo/MT03826,,,,,46.6378,-114.0086,17010205000983,76.12303,Eightmile Creek,9/27/16 16:38,3/1/22 1:32,0,,1,d3e006fe-2ffa-48e2-98a1-fc2fa9deca8c,Eightmile Creek,,250,196.8,1,250,1,1,1.70102E+13,1.39155,1239,-114.0076744,46.63676581
MT03856,https://geoconnex.us/iow/demo/MT03856,,,,,46.83833,-114.0105,17010205010576,99.80085,,2/13/15 14:39,3/1/22 1:32,0,,1,009288b2-c3d0-4824-beb4-fbe72b2ddd04,,,250,19.5963,1,250,1,1,1.70102E+13,0,1240,-114.0104943,46.83821327
ID00318,https://geoconnex.us/iow/demo/ID00318,,,,,48.4906,-116.9027,17010215117218,41.25745,Priest River,7/19/12 0:00,3/1/22 1:32,0,,1,f37d78cc-8d46-40d0-828e-b7a4592edd91,Priest River,,250,27.3213,1,250,1,1,1.70102E+13,0,1241,-116.9026215,48.49044589
ID00385,https://geoconnex.us/iow/demo/ID00385,,,,,47.4881,-115.8941,17010302000094,0,CANYON CREEK SOUTH FORK COEUR D ALENE RIVER,,,,,0,,CANYON CREEK SOUTH FORK COEUR D ALENE RIVER,,0,0,0,0,0,0,1.70103E+13,0,1242,-115.8941,47.4881
ID00220,https://geoconnex.us/iow/demo/ID00220,,,,,47.70912,-116.961,17010305000013,87.78669,Spokane River,7/19/12 0:00,3/1/22 1:32,0,,1,1e7f0554-e529-45d0-a79e-a1718112f1a1,Spokane River,,250,20.9375,1,250,1,1,1.70103E+13,0,1243,-116.9611498,47.70902455
ID00153,https://geoconnex.us/iow/demo/ID00153,,,,,47.8582,-116.8644,17010305089330,0.6084654,Rathdrum Creek,7/19/12 0:00,3/1/22 1:32,0,,1,bc40f048-af0e-4c61-9136-d5d568ad19a6,Rathdrum Creek,,250,84.6393,1,250,1,1,1.70103E+13,0,1244,-116.8651286,47.85834582
WA00068,https://geoconnex.us/iow/demo/WA00068,,,,,47.77478,-117.5447,17010307000774,0.5106106,Spokane River,7/19/12 0:00,3/1/22 1:32,0,,1,e514da54-f0bd-4276-935a-70e3ea2b336f,Spokane River,,250,68.9713,1,250,1,1,1.70103E+13,0,1245,-117.5440602,47.77470821
WA00277,https://geoconnex.us/iow/demo/WA00277,,,,,48.27366,-118.3748,17020001002641,97.44013,Stranger Creek,3/5/21 22:22,3/1/22 1:32,0,,1,d094df72-7c7a-41e7-a499-30ed022281d3,Stranger Creek,,250,13.3548,1,250,1,1,1.702E+13,0,1246,-118.3747062,48.2737098
WA00016,https://geoconnex.us/iow/demo/WA00016,,,,,47.77196,-118.6094,17020013000314,29.9485,Goose Creek,7/20/12 0:00,3/1/22 1:32,0,,1,28871e55-6c9c-40f3-8d44-51f136f9e09c,Goose Creek,,250,0.553664,1,250,1,1,1.702E+13,0,1247,-118.6094012,47.77195266
WA00261,https://geoconnex.us/iow/demo/WA00261,,,,,47.6209,-119.3124,17020014000600,40.71844,,2/21/12 0:00,3/1/22 1:32,0,,1,9162d66b-d861-4442-8fef-0ccae4837820,,,250,190.778,1,250,1,1,1.702E+13,0,1248,-119.3116294,47.62193178
WA00265,https://geoconnex.us/iow/demo/WA00265,,,,,47.3222,-121.3392,17030001000576,97.57534,Yakima River,10/7/14 10:30,3/1/22 1:32,0,,1,d154e1ed-f0fb-470f-ae0d-f98aa1fa6cb3,Yakima River,,250,0.270796,1,250,1,1,1.703E+13,0,1249,-121.3391983,47.32220115
WA00263,https://geoconnex.us/iow/demo/WA00263,,,,,46.8691,-121.3003,17030002000215,86.0503,,10/14/15 8:25,3/1/22 1:31,0,,1,5a9728ef-f365-4c53-a79b-009abadbac2d,,,250,57.2679,1,250,1,1,1.703E+13,0,1250,-121.3004499,46.86876356
WA01679,https://geoconnex.us/iow/demo/WA01679,,,,,46.5317,-120.293,17030003000886,37.97638,,2/24/16 10:31,3/1/22 1:32,0,,1,f973f8b5-2700-432d-8c17-bb3fd2bc4768,,,250,105.555,1,250,1,1,1.703E+13,0,1251,-120.2924334,46.53223513
WY01712,https://geoconnex.us/iow/demo/WY01712,,,,,43.40139,-110.7814,17040103000277,14.41525,Flat Creek,1/23/20 13:14,3/1/22 1:31,0,,1,563ba3d1-136e-4c46-8ab3-c048f8800812,Flat Creek,,250,233.88,1,250,1,1,1.70401E+13,0,1252,-110.7823226,43.40275633
ID00273,https://geoconnex.us/iow/demo/ID00273,,,,,43.3328,-111.2017,17040104003282,0,SOUTH FORK SNAKE RIVER,,,,,0,,SOUTH FORK SNAKE RIVER,,0,0,0,0,0,0,1.70401E+13,0,1253,-111.2017,43.3328
ID00008,https://geoconnex.us/iow/demo/ID00008,,,,,44.5973,-111.3533,17040202000206,99.60515,Henrys Fork,1/18/12 0:00,3/1/22 1:31,0,,1,9aef9b8a-ea69-48de-be7e-7521c0ec3c73,Henrys Fork,,250,37.3949,1,250,1,1,1.70402E+13,0,1254,-111.353503,44.59710942
ID00272,https://geoconnex.us/iow/demo/ID00272,,,,,44.4189,-111.3964,17040202164571,97.79952,Henrys Fork,1/18/12 0:00,3/1/22 1:31,0,,1,9f4111b5-3ad7-4253-902d-770e40056e46,Henrys Fork,,250,38.4524,1,250,1,1,1.70402E+13,0,1255,-111.396059,44.41886069
ID00178,https://geoconnex.us/iow/demo/ID00178,,,,,44.0785,-111.4968,17040203000151,99.70996,Henrys Fork,11/13/20 13:14,3/1/22 1:31,0,,1,8ebf1846-3882-4c07-be24-a11063279d67,Henrys Fork,,250,57.9338,1,250,1,1,1.70402E+13,47.34482,1256,-111.4972662,44.07866622
ID00274,https://geoconnex.us/iow/demo/ID00274,,,,,42.7794,-112.8743,17040209249819,80.69901,Snake River,1/19/12 0:00,3/1/22 1:32,0,,1,b621da26-e77c-41dd-bfb3-15b327f2d918,Snake River,,250,132.94,1,250,1,1,1.70402E+13,0,1257,-112.8752455,42.77886457
ID00036,https://geoconnex.us/iow/demo/ID00036,,,,,42.5107,-112.3321,17040208000084,89.70625,Hawkins Creek,1/19/12 0:00,3/1/22 1:32,0,,1,f1be69f6-4e6c-4968-9dc4-ab02e9ebc6d2,Hawkins Creek,,250,147.648,1,250,1,1,1.70402E+13,0,1258,-112.3309677,42.51019087
ID00275,https://geoconnex.us/iow/demo/ID00275,,,,,42.6621,-113.4865,17040209249827,5.573541,,1/19/12 0:00,3/1/22 1:32,0,,1,123892e1-ee86-448b-b382-8c6b9530ce4f,,,250,166.275,1,250,1,1,1.70402E+13,87.51909,1259,-113.4858468,42.6630878
ID00031,https://geoconnex.us/iow/demo/ID00031,,,,,42.3249,-113.0467,17040210000252,74.61762,Sublett Creek,1/19/12 0:00,3/1/22 1:32,0,,1,c1f04705-c625-48b4-b954-d2e706e0419e,Sublett Creek,,250,60.0929,1,250,1,1,1.70402E+13,0,1260,-113.0471895,42.32506829
ID00052,https://geoconnex.us/iow/demo/ID00052,,,,,42.8422,-114.905,17040212010717,91.25179,Snake River,9/28/20 8:08,3/1/22 1:32,0,,1,237e4e93-4952-4755-b031-014b4ec2254b,Snake River,,250,167.741,1,250,1,1,1.70402E+13,52.57462,1261,-114.9038476,42.84148818
ID00039,https://geoconnex.us/iow/demo/ID00039,,,,,43.25237,-114.3639,17040219191910,90.27122,Big Wood River,1/19/12 0:00,3/1/22 1:32,0,,1,1cf12fb1-8613-4202-a0c3-809057f1ce6b,Big Wood River,,250,102.834,1,250,1,1,1.70402E+13,0,1262,-114.3634302,43.25294016
ID00054,https://geoconnex.us/iow/demo/ID00054,,,,,42.9463,-115.9755,17050101152725,0,Snake River,,,,,0,,Snake River,,0,0,0,0,0,0,1.70501E+13,0,1263,-115.9755,42.9463
NV00038,https://geoconnex.us/iow/demo/NV00038,,,,,41.58233,-115.4974,17050102007921,98.30006,Bruneau River,1/19/12 0:00,3/1/22 1:32,0,,1,be4a4511-d8e9-4993-b6cd-a3410ff65acf,Bruneau River,,250,59.0712,1,250,1,1,1.70501E+13,0,1264,-115.4969014,41.58219412
ID00372,https://geoconnex.us/iow/demo/ID00372,,,,,43.093,-116.5454,17050103005401,24.91862,,7/20/12 0:00,3/1/22 1:32,0,,1,8cf0fc3f-aa23-48b8-b8fe-de1f10a8ec9c,,,250,66.1127,1,250,1,1,1.70501E+13,0,1265,-116.5451376,43.09261093
ID00195,https://geoconnex.us/iow/demo/ID00195,,,,,42.2496,-116.2676,17050104000262,99.6747,Shoofly Creek,8/20/15 9:07,3/1/22 1:32,0,,1,4bd62b41-2964-46ce-b113-6144560f2797,Shoofly Creek,,250,6.92962,1,250,1,1,1.70501E+13,0,1266,-116.2675749,42.24955784
ID00090,https://geoconnex.us/iow/demo/ID00090,,,,,42.0562,-116.4601,17050104001564,99.43015,,2/19/12 0:00,3/1/22 1:32,0,,1,841286aa-5583-4441-8872-68d8ea13f769,,,250,31.1377,1,250,1,1,1.70501E+13,0,1267,-116.4598435,42.05628276
ID00280,https://geoconnex.us/iow/demo/ID00280,,,,,43.5954,-115.9225,17050112099671,46.8489,Boise River,1/21/12 0:00,3/1/22 1:32,0,,1,72f879fb-72c2-4445-9ae2-74fa486276f9,Boise River,,250,54.71,1,250,1,1,1.70501E+13,0,1268,-115.9226956,43.59507348
ID00284,https://geoconnex.us/iow/demo/ID00284,,,,,44.2937,-115.6459,17050120000298,98.29276,Deadwood River,2/19/12 0:00,3/1/22 1:32,0,,1,4300f53c-f142-4111-b32f-506c18848e55,Deadwood River,,250,7.49461,1,250,1,1,1.70501E+13,0,1269,-115.6458377,44.29371831
